sample_id,depth,input_token_count,output_token_count,target_token_id,target_decoded_token,worker_trace_mode,verifier_trace_mode,worker_selected_logprob,verifier_selected_logprob,logprob_diff_verifier_minus_worker,abs_logprob_diff,worker_selected_rank,verifier_selected_rank,rank_delta_verifier_minus_worker,common_top_count,union_top_count,topk_jaccard,missing_from_verifier_count,extra_in_verifier_count,common_js_divergence,union_js_divergence,common_prob_cosine,union_prob_cosine
7a613643598c07a5fd54,0,32,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5375546813011169,-0.5359592437744141,0.0015954375267028809,0.0015954375267028809,1,1,0,63,65,0.9692307692307692,1,1,2.6819379525564498e-05,5.048062137890145e-05,0.9999984555137907,0.9999984523492241
7a613643598c07a5fd54,1,32,128,2585, How,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.6456016898155212,-0.6796642541885376,-0.03406256437301636,0.03406256437301636,1,1,0,62,66,0.9393939393939394,2,2,0.0003843699831222487,0.0007373149907829396,0.9996789281378036,0.9996784875611199
7a613643598c07a5fd54,2,32,128,1657, many,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.018064968287944794,-0.018067074939608574,-2.1066516637802124e-06,2.1066516637802124e-06,1,1,0,64,64,1.0,0,0,6.886095974089748e-07,6.886095974089748e-07,0.9999999997278017,0.9999999997278017
7a613643598c07a5fd54,3,32,128,7388, requests,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.104668527841568,-0.10518845915794373,-0.0005199313163757324,0.0005199313163757324,1,1,0,64,64,1.0,0,0,4.219264426021487e-05,4.219264426021487e-05,0.999999249878021,0.999999249878021
7a613643598c07a5fd54,4,32,128,1558, does,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.6435485482215881,-0.5857810378074646,0.057767510414123535,0.057767510414123535,1,1,0,63,65,0.9692307692307692,1,1,0.0005039453976875967,0.0005067237058413842,0.9986716268647668,0.9986716268216828
7a613643598c07a5fd54,5,32,128,432, it,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.1186881959438324,-0.11871561408042908,-2.7418136596679688e-05,2.7418136596679688e-05,1,1,0,64,64,1.0,0,0,4.3624113509638894e-07,4.3624113509638894e-07,0.9999999997575885,0.9999999997575885
7a613643598c07a5fd54,6,32,128,1882, process,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.025326697155833244,-0.01789180003106594,0.0074348971247673035,0.0074348971247673035,1,1,0,64,64,1.0,0,0,0.00032549867318144664,0.00032549867318144664,0.9999788019654136,0.9999788019654136
7a613643598c07a5fd54,7,32,128,817, per,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.2624191641807556,-0.29412391781806946,-0.03170475363731384,0.03170475363731384,1,1,0,64,64,1.0,0,0,0.0004123885421480775,0.0004123885421480775,0.9993905139840104,0.9993905139840104
7a613643598c07a5fd54,8,32,128,6460, hour,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.512140154838562,-0.5219522714614868,-0.009812116622924805,0.009812116622924805,1,1,0,63,65,0.9692307692307692,1,1,0.00013965611204696136,0.0001485450855960276,0.9999594657284296,0.9999594653527776
7a613643598c07a5fd54,9,32,128,1939,"?

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.9660758972167969,-1.0107665061950684,-0.044690608978271484,0.044690608978271484,1,2,1,63,65,0.9692307692307692,1,1,0.00045037906281834264,0.0004542005674529689,0.9981721823842011,0.998172182290405
7a613643598c07a5fd54,10,32,128,32313,Okay,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.4002304673194885,-0.42214250564575195,-0.021912038326263428,0.021912038326263428,1,1,0,63,65,0.9692307692307692,1,1,0.000190934968661543,0.0003900442652130751,0.9999164491332143,0.9999162792010103
7a613643598c07a5fd54,11,32,128,11,",",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.006777428206988e-06,-5.364403477869928e-06,-3.576260496629402e-07,3.576260496629402e-07,1,1,0,62,66,0.9393939393939394,2,2,8.147515562623826e-09,8.285734544405092e-09,0.9999999999999662,0.9999999999999661
7a613643598c07a5fd54,12,32,128,1077, let,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.20180758833885193,-0.22584062814712524,-0.024033039808273315,0.024033039808273315,1,1,0,63,65,0.9692307692307692,1,1,0.00030317180678824686,0.0003032579727357922,0.9996047861092017,0.9996047861091792
7a613643598c07a5fd54,13,32,128,594,'s,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.1426854282617569,-0.14268459379673004,8.344650268554688e-07,8.344650268554688e-07,1,1,0,63,65,0.9692307692307692,1,1,1.2122601566616874e-08,1.7853124562547172e-08,0.9999999999996719,0.9999999999996719
7a613643598c07a5fd54,14,32,128,1490, see,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.03681882098317146,-0.03332366794347763,0.0034951530396938324,0.0034951530396938324,1,1,0,63,65,0.9692307692307692,1,1,5.305332605492694e-05,5.313364124682412e-05,0.9999937130289462,0.9999937130289318
7a613643598c07a5fd54,15,32,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.008523513562977314,-0.008524104952812195,-5.913898348808289e-07,5.913898348808289e-07,1,1,0,64,64,1.0,0,0,9.050545150959082e-09,9.050545150959082e-09,0.9999999999998419,0.9999999999998419
7a613643598c07a5fd54,16,32,128,576, The,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.11741845309734344,-0.09632621705532074,0.021092236042022705,0.021092236042022705,1,1,0,63,65,0.9692307692307692,1,1,0.0006020711606563811,0.0006020738764025333,0.9997330492009884,0.9997330492009885
