sample_id,depth,input_token_count,output_token_count,target_token_id,target_decoded_token,worker_trace_mode,verifier_trace_mode,worker_selected_logprob,verifier_selected_logprob,logprob_diff_verifier_minus_worker,abs_logprob_diff,worker_selected_rank,verifier_selected_rank,rank_delta_verifier_minus_worker,common_top_count,union_top_count,topk_jaccard,missing_from_verifier_count,extra_in_verifier_count,common_js_divergence,union_js_divergence,common_prob_cosine,union_prob_cosine
7a613643598c07a5fd54,0,32,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.34502896666526794,-0.37881898880004883,-0.033790022134780884,0.033790022134780884,1,1,0,32,32,1.0,0,0,0.0012035988334058575,0.0012035988334058575,0.9993761576696346,0.9993761576696346
7a613643598c07a5fd54,1,32,128,8886, Each,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.621045708656311,-1.4260263442993164,0.19501936435699463,0.19501936435699463,1,1,0,28,36,0.7777777777777778,4,4,0.013175741595038825,0.01746494976561594,0.9542636491735033,0.9541883940329895
7a613643598c07a5fd54,2,32,128,1681, request,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.046241242438554764,-0.050436802208423615,-0.004195559769868851,0.004195559769868851,1,1,0,30,34,0.8823529411764706,2,2,0.0005587244960015675,0.0008185219743670695,0.9999953220179949,0.999995245584004
7a613643598c07a5fd54,3,32,128,4990, takes,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.1941745281219482,-0.9999557733535767,0.19421875476837158,0.19421875476837158,2,1,-1,29,35,0.8285714285714286,3,3,0.004034246056931977,0.005841156585257285,0.9909638241024901,0.9909539589684865
7a613643598c07a5fd54,4,32,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.14956454932689667,-0.12973639369010925,0.019828155636787415,0.019828155636787415,1,1,0,29,35,0.8285714285714286,3,3,0.0008211803232620822,0.0010353572853178897,0.9999162131143928,0.9999161689836343
7a613643598c07a5fd54,5,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.2780414819717407,-1.33620023727417,-0.0581587553024292,0.0581587553024292,1,2,1,29,35,0.8285714285714286,3,3,0.0008075172871923374,0.0008137151161551818,0.9974568669971974,0.9974568668475218
7a613643598c07a5fd54,6,32,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0004489606071729213,-0.0004990047891624272,-5.004418198950589e-05,5.004418198950589e-05,1,1,0,31,33,0.9393939393939394,1,1,6.914373505359174e-06,8.589595407031718e-06,0.9999999979569084,0.9999999979508278
7a613643598c07a5fd54,7,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.7510665655136108,-0.609734833240509,0.1413317322731018,0.1413317322731018,1,1,0,30,34,0.8823529411764706,2,2,0.0030849452022250453,0.0030896843509512356,0.9960564153282985,0.9960564152330421
7a613643598c07a5fd54,8,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.8254694938659668,-1.0747098922729492,-0.24924039840698242,0.24924039840698242,1,1,0,32,32,1.0,0,0,0.0060664651911060755,0.0060664651911060755,0.9813687572712394,0.9813687572712394
7a613643598c07a5fd54,9,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.621624231338501,-2.0031566619873047,-0.3815324306488037,0.3815324306488037,1,3,2,31,33,0.9393939393939394,1,1,0.005329050240960096,0.005329319396642821,0.9765460292277693,0.976546029226629
7a613643598c07a5fd54,10,32,128,17,2,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.8223000764846802,-1.823531985282898,-0.0012319087982177734,0.0012319087982177734,1,1,0,31,33,0.9393939393939394,1,1,0.0013316684850860857,0.0013332307082293431,0.9947602878856336,0.9947602878416835
7a613643598c07a5fd54,11,32,128,6486, seconds,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.9153623580932617,-0.7135230302810669,0.20183932781219482,0.20183932781219482,1,1,0,30,34,0.8823529411764706,2,2,0.006062447636587826,0.006112616416689701,0.9914625992482282,0.9914625881257082
7a613643598c07a5fd54,12,32,128,311, to,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.1255960911512375,-0.15901784598827362,-0.03342175483703613,0.03342175483703613,1,1,0,31,33,0.9393939393939394,1,1,0.0024711744462932754,0.002475599299577893,0.9998529378399988,0.9998529377843087
7a613643598c07a5fd54,13,32,128,1882, process,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.12347834557294846,-0.19532880187034607,-0.07185045629739761,0.07185045629739761,1,1,0,29,35,0.8285714285714286,3,3,0.004893114173878721,0.005016982109549247,0.9981835894129413,0.9981835735687387
7a613643598c07a5fd54,14,32,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.05506114661693573,-0.07717519253492355,-0.022114045917987823,0.022114045917987823,1,1,0,30,34,0.8823529411764706,2,2,0.0016016589448710778,0.0016505964769368904,0.9998914054134722,0.9998914022140314
7a613643598c07a5fd54,15,32,128,2585, How,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.737847089767456,-0.6090977787971497,0.1287493109703064,0.1287493109703064,1,1,0,31,33,0.9393939393939394,1,1,0.0029748411009488185,0.0034197416879459663,0.993561519655689,0.9935603600511501
7a613643598c07a5fd54,16,32,128,1657, many,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.06448045372962952,-0.06378794461488724,0.000692509114742279,0.000692509114742279,1,1,0,29,35,0.8285714285714286,3,3,0.0001808709300496231,0.00018352780653787848,0.9999846096071473,0.9999846096014752
7a613643598c07a5fd54,17,32,128,6486, seconds,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.772540807723999,-0.8619296550750732,-0.08938884735107422,0.08938884735107422,1,1,0,27,37,0.7297297297297297,5,5,0.011793483112070655,0.01324913714889642,0.9891544634729175,0.989151711591353
7a613643598c07a5fd54,18,32,128,1558, does,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.7122007012367249,-0.8336830139160156,-0.12148231267929077,0.12148231267929077,1,1,0,29,35,0.8285714285714286,3,3,0.01753058669817821,0.01780039348233671,0.9601812625085312,0.9601809855965514
7a613643598c07a5fd54,19,32,128,432, it,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.12018753588199615,-0.1608249545097351,-0.04063741862773895,0.04063741862773895,1,1,0,30,34,0.8823529411764706,2,2,0.0014478978088184615,0.0014497112025537843,0.999175738386513,0.9991757383819282
7a613643598c07a5fd54,20,32,128,1896, take,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0006410212954506278,-0.002570303389802575,-0.0019292820943519473,0.0019292820943519473,1,1,0,24,40,0.6,8,8,0.0004359489700351231,0.0004467512154829556,0.999999479909592,0.9999994798729571
7a613643598c07a5fd54,21,32,128,369, for,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.6553431153297424,-0.7622030377388,-0.10685992240905762,0.10685992240905762,1,2,1,28,36,0.7777777777777778,4,4,0.0016627835061054361,0.0016830639639695204,0.9948602256904331,0.9948602252311791
7a613643598c07a5fd54,22,32,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.11470843851566315,-0.13613563776016235,-0.021427199244499207,0.021427199244499207,1,1,0,29,35,0.8285714285714286,3,3,0.000610414652690316,0.0006295705192644508,0.9998727150767295,0.9998727147425142
7a613643598c07a5fd54,23,32,128,2473, service,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.04249311238527298,-0.05053042247891426,-0.008037310093641281,0.008037310093641281,1,1,0,32,32,1.0,0,0,0.0002410103861554851,0.0002410103861554851,0.9999868685206513,0.9999868685206513
7a613643598c07a5fd54,24,32,128,311, to,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00013565097469836473,-0.0002097863471135497,-7.413537241518497e-05,7.413537241518497e-05,1,1,0,31,33,0.9393939393939394,1,1,6.888965608112253e-06,7.16495993483844e-06,0.9999999992636369,0.9999999992634526
7a613643598c07a5fd54,25,32,128,1882, process,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.022163553163409233,-0.03029216267168522,-0.008128609508275986,0.008128609508275986,1,1,0,28,36,0.7777777777777778,4,4,0.00040776580746466104,0.0004206658755675371,0.9999842188518437,0.9999842187438275
7a613643598c07a5fd54,26,32,128,678, all,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5273250341415405,-0.4782457649707794,0.04907926917076111,0.04907926917076111,1,1,0,30,34,0.8823529411764706,2,2,0.0006367944080741164,0.0006752028811259355,0.9988535181935441,0.9988535131140882
7a613643598c07a5fd54,27,32,128,7388, requests,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.9362244009971619,-0.7365111708641052,0.19971323013305664,0.19971323013305664,1,1,0,27,37,0.7297297297297297,5,5,0.0043879170263522605,0.004485013770004099,0.984934602226813,0.984934579369647
7a613643598c07a5fd54,28,32,128,304, in,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.22825920581817627,-0.20066425204277039,0.027594953775405884,0.027594953775405884,1,1,0,30,34,0.8823529411764706,2,2,0.006898695090925476,0.007171612434525935,0.9991520633252801,0.9991519319537014
7a613643598c07a5fd54,29,32,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.766767680644989,-1.1387078762054443,-0.3719401955604553,0.3719401955604553,1,2,1,30,34,0.8823529411764706,2,2,0.012003981221063047,0.012038698573547871,0.951483145013124,0.9514831395215368
7a613643598c07a5fd54,30,32,128,16,1,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.4672544002532959,-0.4791499674320221,-0.011895567178726196,0.011895567178726196,1,1,0,31,33,0.9393939393939394,1,1,0.000719878560182926,0.0007200298926556131,0.9997055991453403,0.999705599145224
