sample_id,depth,input_token_count,output_token_count,target_token_id,target_decoded_token,worker_trace_mode,verifier_trace_mode,worker_selected_logprob,verifier_selected_logprob,logprob_diff_verifier_minus_worker,abs_logprob_diff,worker_selected_rank,verifier_selected_rank,rank_delta_verifier_minus_worker,common_top_count,union_top_count,topk_jaccard,missing_from_verifier_count,extra_in_verifier_count,common_js_divergence,union_js_divergence,common_prob_cosine,union_prob_cosine
a55c5155a2a04c4e9d55,0,17775,128,248068,<think>,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5995956063270569,-0.5341781973838806,0.06541740894317627,0.06541740894317627,1,1,0,28,36,0.7777777777777778,4,4,0.0016318470741420715,0.0018375804565763185,0.9955282521018909,0.9955281991945901
a55c5155a2a04c4e9d55,1,17775,128,271,"

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.34853217005729675,-0.38695189356803894,-0.03841972351074219,0.03841972351074219,1,1,0,31,33,0.9393939393939394,1,1,0.0004158064776180734,0.0004159319889744692,0.9989264978186695,0.9989264978186125
a55c5155a2a04c4e9d55,2,17775,128,248069,</think>,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,-1.1920928244535389e-07,-1.1920928244535389e-07,1.1920928244535389e-07,1,1,0,23,41,0.5609756097560976,9,9,6.3316559414167475e-09,8.47803415286526e-09,0.9999999999999999,0.9999999999999999
a55c5155a2a04c4e9d55,3,17775,128,271,"

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00012313561455812305,-0.00013350549852475524,-1.0369883966632187e-05,1.0369883966632187e-05,1,1,0,28,36,0.7777777777777778,4,4,2.096283359688328e-07,2.852178136367308e-07,0.999999999936191,0.9999999999361882
a55c5155a2a04c4e9d55,4,17775,128,13962,###,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.0569560527801514,-1.0454115867614746,0.011544466018676758,0.011544466018676758,1,1,0,30,34,0.8823529411764706,2,2,0.002776726408603143,0.004979658366263774,0.9956836686707273,0.9956647870296962
a55c5155a2a04c4e9d55,5,17775,128,68868, Explanation,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.6740897297859192,-0.459520161151886,0.2145695686340332,0.2145695686340332,1,1,0,30,34,0.8823529411764706,2,2,0.009610509965770762,0.009720574436494897,0.9860850923969091,0.986085054666842
a55c5155a2a04c4e9d55,6,17775,128,314, of,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.006967533379793167,-0.007672484032809734,-0.0007049506530165672,0.0007049506530165672,1,1,0,31,33,0.9393939393939394,1,1,1.1392554630133018e-05,1.172907769453145e-05,0.9999998073887519,0.9999998073885125
a55c5155a2a04c4e9d55,7,17775,128,31196, Failure,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.6677089333534241,-0.7633040547370911,-0.09559512138366699,0.09559512138366699,1,1,0,31,33,0.9393939393939394,1,1,0.0018526647486516283,0.0018673156738264725,0.9928137371356254,0.99281373599934
a55c5155a2a04c4e9d55,8,17775,128,271,"

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.02360352873802185,-0.02419225126504898,-0.0005887225270271301,0.0005887225270271301,1,1,0,32,32,1.0,0,0,9.715262113281401e-06,9.715262113281401e-06,0.9999998099163868,0.9999998099163868
a55c5155a2a04c4e9d55,9,17775,128,760,The,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.23538634181022644,-0.1380438357591629,0.09734250605106354,0.09734250605106354,1,1,0,30,34,0.8823529411764706,2,2,0.006351732490599631,0.006354996021003163,0.9936081860763947,0.9936081860604878
a55c5155a2a04c4e9d55,10,17775,128,1412, error,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.1537030041217804,-0.1628904789686203,-0.009187474846839905,0.009187474846839905,1,1,0,31,33,0.9393939393939394,1,1,0.0010443763779501183,0.0010778031189941084,0.9998470500892332,0.9998470469266791
a55c5155a2a04c4e9d55,11,17775,128,1510, `,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.18713252246379852,-0.14569047093391418,0.04144205152988434,0.04144205152988434,1,1,0,31,33,0.9393939393939394,1,1,0.0013134126472032397,0.0013143948966939842,0.9994643621795588,0.9994643621766779
a55c5155a2a04c4e9d55,12,17775,128,77517,CUDA,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0012055517872795463,-0.000871278636623174,0.0003342731506563723,0.0003342731506563723,1,1,0,30,34,0.8823529411764706,2,2,1.6172154840902382e-05,1.6670570156813883e-05,0.9999999477271475,0.9999999477268849
a55c5155a2a04c4e9d55,13,17775,128,680, out,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00044252615771256387,-0.0003927174839191139,4.980867379345e-05,4.980867379345e-05,1,1,0,31,33,0.9393939393939394,1,1,3.133735309678768e-06,3.1577009497929764e-06,0.9999999970970987,0.9999999970970976
a55c5155a2a04c4e9d55,14,17775,128,314, of,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.3112935448589269e-05,-1.5258672647178173e-05,-2.145737198588904e-06,2.145737198588904e-06,1,1,0,30,34,0.8823529411764706,2,2,8.05142920144097e-08,1.0204142435012902e-07,0.9999999999994597,0.9999999999994589
a55c5155a2a04c4e9d55,15,17775,128,4779, memory,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-4.184158387943171e-05,-4.5060096454108134e-05,-3.2185125746764243e-06,3.2185125746764243e-06,1,1,0,30,34,0.8823529411764706,2,2,1.1587114758185203e-07,1.9082063391299596e-07,0.9999999999957573,0.9999999999957515
a55c5155a2a04c4e9d55,16,17775,128,1345, while,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.020640579983592033,-0.029637819156050682,-0.008997239172458649,0.008997239172458649,1,1,0,32,32,1.0,0,0,0.00040772040193681617,0.00040772040193681617,0.9999650101842349,0.9999650101842349
a55c5155a2a04c4e9d55,17,17775,128,8019, loading,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-2.0146166207268834e-05,-1.8596476365928538e-05,1.549689841340296e-06,1.549689841340296e-06,1,1,0,31,33,0.9393939393939394,1,1,3.111270587135445e-08,4.7590695488833955e-08,0.9999999999998863,0.9999999999998856
a55c5155a2a04c4e9d55,18,17775,128,50319, shard,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-4.291525328881107e-06,-3.814689989667386e-06,4.7683533921372145e-07,4.7683533921372145e-07,1,1,0,29,35,0.8285714285714286,3,3,1.0028086391799295e-08,2.127660380319393e-08,0.9999999999999533,0.9999999999999534
a55c5155a2a04c4e9d55,19,17775,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-2.5748875486897305e-05,-2.8371408916427754e-05,-2.622533429530449e-06,2.622533429530449e-06,1,1,0,30,34,0.8823529411764706,2,2,1.523131266345311e-07,2.0578887019402682e-07,0.9999999999983409,0.9999999999983379
a55c5155a2a04c4e9d55,20,17775,128,16,1,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-3.969590397900902e-05,-4.851700214203447e-05,-8.821098163025454e-06,8.821098163025454e-06,1,1,0,30,34,0.8823529411764706,2,2,2.4758107502547195e-07,2.6441471580458387e-07,0.9999999999853554,0.9999999999853549
a55c5155a2a04c4e9d55,21,17775,128,24,9,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-8.630380034446716e-05,-0.00011431517486926168,-2.801137452479452e-05,2.801137452479452e-05,1,1,0,31,33,0.9393939393939394,1,1,1.0505118498019941e-06,1.0916610335277679e-06,0.9999999999180998,0.9999999999180958
a55c5155a2a04c4e9d55,22,17775,128,63,`,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0011362532386556268,-0.0012416280806064606,-0.0001053748419508338,0.0001053748419508338,1,1,0,31,33,0.9393939393939394,1,1,6.282811970806674e-06,8.725747073458297e-06,0.9999999987970088,0.9999999987843676
a55c5155a2a04c4e9d55,23,17775,128,14378, indicates,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.08969106525182724,-0.10826000571250916,-0.018568940460681915,0.018568940460681915,1,1,0,31,33,0.9393939393939394,1,1,0.0011122777704266045,0.0011222725590242363,0.9999018787286554,0.9999018784661303
a55c5155a2a04c4e9d55,24,17775,128,421, that,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.2587463855743408,-0.2587159276008606,3.045797348022461e-05,3.045797348022461e-05,1,1,0,31,33,0.9393939393939394,1,1,7.581223465888434e-06,8.240089566857802e-06,0.9999999903699582,0.9999999903685095
a55c5155a2a04c4e9d55,25,17775,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.039042189717292786,-0.03434000164270401,0.004702188074588776,0.004702188074588776,1,1,0,29,35,0.8285714285714286,3,3,9.904644922619792e-05,0.00010592226768770835,0.999991655571366,0.9999916555360756
a55c5155a2a04c4e9d55,26,17775,128,21966, GPU,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.1175689697265625,-0.12315936386585236,-0.005590394139289856,0.005590394139289856,1,1,0,32,32,1.0,0,0,0.000324851477799387,0.000324851477799387,0.9999828113441779,0.9999828113441779
a55c5155a2a04c4e9d55,27,17775,128,10298, ran,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.33473944664001465,-0.3450489640235901,-0.01030951738357544,0.01030951738357544,1,1,0,32,32,1.0,0,0,0.0007390519878612052,0.0007390519878612052,0.999730842224002,0.999730842224002
a55c5155a2a04c4e9d55,28,17775,128,680, out,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-2.169585604860913e-05,-2.3245540432981215e-05,-1.5496843843720853e-06,1.5496843843720853e-06,1,1,0,30,34,0.8823529411764706,2,2,5.7265149831411656e-08,9.929397532389038e-08,0.9999999999987966,0.9999999999987949
a55c5155a2a04c4e9d55,29,17775,128,314, of,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-3.58813522325363e-05,-3.564294092939235e-05,2.3841130314394832e-07,2.3841130314394832e-07,1,1,0,30,34,0.8823529411764706,2,2,1.8942423732276802e-07,2.7071264865611124e-07,0.9999999999958944,0.9999999999958874
a55c5155a2a04c4e9d55,30,17775,128,18588, VR,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5050037503242493,-0.4145955741405487,0.09040817618370056,0.09040817618370056,1,1,0,30,34,0.8823529411764706,2,2,0.007056279674074477,0.007450585032766976,0.9938498789301622,0.9938494842042238
a55c5155a2a04c4e9d55,31,17775,128,1354,AM,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.2927523938706145e-05,-6.985420623095706e-05,-1.6926682292250916e-05,1.6926682292250916e-05,1,1,0,29,35,0.8285714285714286,3,3,6.377955219267111e-07,7.914846599403912e-07,0.9999999999710022,0.9999999999709851
a55c5155a2a04c4e9d55,32,17775,128,948, when,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.0272626876831055,-1.115257740020752,-0.08799505233764648,0.08799505233764648,1,2,1,31,33,0.9393939393939394,1,1,0.0013103501818664868,0.0013324547848833916,0.9969744625824836,0.9969744590527384
a55c5155a2a04c4e9d55,33,17775,128,18816, attempting,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.1841047704219818,-0.15312117338180542,0.03098359704017639,0.03098359704017639,1,1,0,31,33,0.9393939393939394,1,1,0.000876016645864882,0.0008821498196337418,0.9994415540354799,0.9994415539266331
a55c5155a2a04c4e9d55,34,17775,128,310, to,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-3.790783375734463e-05,-4.386805812828243e-05,-5.9602243709377944e-06,5.9602243709377944e-06,1,1,0,31,33,0.9393939393939394,1,1,1.7015038729031268e-07,2.435682386811708e-07,0.9999999999910424,0.9999999999910311
a55c5155a2a04c4e9d55,35,17775,128,1817, process,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.7286074161529541,-0.7214682102203369,0.0071392059326171875,0.0071392059326171875,2,2,0,31,33,0.9393939393939394,1,1,0.0003756964015116866,0.0004212739762647007,0.9999829428388095,0.9999829336383094
a55c5155a2a04c4e9d55,36,17775,128,279, the,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.37375372648239136,-0.4296594560146332,-0.05590572953224182,0.05590572953224182,1,1,0,30,34,0.8823529411764706,2,2,0.00217374018176313,0.00219821175563773,0.9972983953117779,0.9972983940266886
a55c5155a2a04c4e9d55,37,17775,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.04580782726407051,-0.044215887784957886,0.0015919394791126251,0.0015919394791126251,1,1,0,31,33,0.9393939393939394,1,1,0.00023131355067232062,0.00023790118751820867,0.9999881477546871,0.9999881476536742
a55c5155a2a04c4e9d55,38,17775,128,16,1,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.03809121996164322,-0.05493725836277008,-0.01684603840112686,0.01684603840112686,1,1,0,32,32,1.0,0,0,0.0007498107658039542,0.0007498107658039542,0.9998450958531654,0.9998450958531654
a55c5155a2a04c4e9d55,39,17775,128,24,9,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0002908283786382526,-0.00033706706017255783,-4.6238681534305215e-05,4.6238681534305215e-05,1,1,0,30,34,0.8823529411764706,2,2,1.2688428556582295e-06,1.2903628663100477e-06,0.9999999995246583,0.999999999524658
a55c5155a2a04c4e9d55,40,17775,128,337,th,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-5.781483559985645e-05,-7.1403817855753e-05,-1.3588982255896553e-05,1.3588982255896553e-05,1,1,0,32,32,1.0,0,0,4.3055265343374634e-07,4.3055265343374634e-07,0.9999999999349048,0.9999999999349048
a55c5155a2a04c4e9d55,41,17775,128,11540, chunk,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.4869230389595032,-0.45579400658607483,0.031129032373428345,0.031129032373428345,1,1,0,30,34,0.8823529411764706,2,2,0.00047223732356544714,0.0004936085214769819,0.9995532541154141,0.9995532529917467
a55c5155a2a04c4e9d55,42,17775,128,314, of,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5293080806732178,-0.43536901473999023,0.09393906593322754,0.09393906593322754,1,1,0,31,33,0.9393939393939394,1,1,0.0018428732891888067,0.0018451189087454235,0.9938802289385349,0.9938802289184463
a55c5155a2a04c4e9d55,43,17775,128,795, data,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.3716166913509369,-0.4118257164955139,-0.040209025144577026,0.040209025144577026,1,1,0,30,34,0.8823529411764706,2,2,0.0004387100199536488,0.0004429036151299473,0.9989234723251808,0.9989234722907855
a55c5155a2a04c4e9d55,44,17775,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.04961799830198288,-0.045218709856271744,0.004399288445711136,0.004399288445711136,1,1,0,31,33,0.9393939393939394,1,1,0.0001608424578290554,0.0001671847738665692,0.9999890208824842,0.9999890207892025
a55c5155a2a04c4e9d55,45,17775,128,271,"

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.0622080564498901,-1.0405488014221191,0.021659255027770996,0.021659255027770996,1,1,0,31,33,0.9393939393939394,1,1,0.002806000238239505,0.0028419609627883423,0.9947332370773738,0.9947332243083599
a55c5155a2a04c4e9d55,46,17775,128,332,**,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5188583135604858,-0.6400631666183472,-0.12120485305786133,0.12120485305786133,1,1,0,30,34,0.8823529411764706,2,2,0.0041189748040914576,0.004207825020646414,0.9970750622836109,0.9970750356115455
a55c5155a2a04c4e9d55,47,17775,128,8179,Root,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.016465965658426285,-0.02429906278848648,-0.007833097130060196,0.007833097130060196,1,1,0,29,35,0.8285714285714286,3,3,0.0006270395807936038,0.0006544781254909729,0.9999935805975475,0.9999935800132912
a55c5155a2a04c4e9d55,48,17775,128,42874, Cause,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.42919376492500305,-0.34883296489715576,0.08036080002784729,0.08036080002784729,1,1,0,31,33,0.9393939393939394,1,1,0.0017030313170596206,0.001703398710883547,0.9953475140272079,0.9953475140267037
a55c5155a2a04c4e9d55,49,17775,128,17775, Analysis,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.327387273311615,-0.40376016497612,-0.076372891664505,0.076372891664505,1,1,0,29,35,0.8285714285714286,3,3,0.001797598281179074,0.0018145643310861564,0.9960501240643365,0.9960501236748921
