sample_id,depth,input_token_count,output_token_count,target_token_id,target_decoded_token,worker_trace_mode,verifier_trace_mode,worker_selected_logprob,verifier_selected_logprob,logprob_diff_verifier_minus_worker,abs_logprob_diff,worker_selected_rank,verifier_selected_rank,rank_delta_verifier_minus_worker,common_top_count,union_top_count,topk_jaccard,missing_from_verifier_count,extra_in_verifier_count,common_js_divergence,union_js_divergence,common_prob_cosine,union_prob_cosine
a55c5155a2a04c4e9d55,0,17775,128,248068,<think>,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.5995956063270569,-0.6060656309127808,-0.006470024585723877,0.006470024585723877,1,1,0,27,37,0.7297297297297297,5,5,0.0016995901125480047,0.001924652238955915,0.997228759004335,0.9972287048713613
a55c5155a2a04c4e9d55,1,17775,128,271,"

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.34853217005729675,-0.3869631588459015,-0.038430988788604736,0.038430988788604736,1,1,0,30,34,0.8823529411764706,2,2,0.0004157490252669154,0.00041602068262906657,0.9989264967582665,0.9989264967581327
a55c5155a2a04c4e9d55,2,17775,128,248069,</think>,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,0.0,0.0,0.0,0.0,1,1,0,29,35,0.8285714285714286,3,3,2.140202328249899e-11,1.3013853510394607e-10,1.0,1.0
a55c5155a2a04c4e9d55,3,17775,128,271,"

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.00012313561455812305,-0.0001392267586197704,-1.6091144061647356e-05,1.6091144061647356e-05,1,1,0,28,36,0.7777777777777778,4,4,3.035699033141622e-07,3.896541915460163e-07,0.9999999999275129,0.999999999927509
a55c5155a2a04c4e9d55,4,17775,128,13962,###,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.0569560527801514,-1.183923363685608,-0.12696731090545654,0.12696731090545654,1,1,0,31,33,0.9393939393939394,1,1,0.0029178350427942973,0.004356326192129915,0.9964538407271527,0.996435376909315
a55c5155a2a04c4e9d55,5,17775,128,68868, Explanation,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.6740897297859192,-0.5046770572662354,0.16941267251968384,0.16941267251968384,1,1,0,30,34,0.8823529411764706,2,2,0.006738240672403705,0.006879928127981298,0.990140246564944,0.9901401827791048
a55c5155a2a04c4e9d55,6,17775,128,314, of,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.006967533379793167,-0.00724438950419426,-0.00027685612440109253,0.00027685612440109253,1,1,0,31,33,0.9393939393939394,1,1,4.4461240857722295e-06,4.793917086074316e-06,0.9999999778231011,0.9999999778228448
a55c5155a2a04c4e9d55,7,17775,128,31196, Failure,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.6677089333534241,-0.643557071685791,0.024151861667633057,0.024151861667633057,1,1,0,30,34,0.8823529411764706,2,2,0.0008607568099636004,0.0008882927099557478,0.9978535226006902,0.9978535206407841
a55c5155a2a04c4e9d55,8,17775,128,271,"

",vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.02360352873802185,-0.030760329216718674,-0.007156800478696823,0.007156800478696823,1,1,0,31,33,0.9393939393939394,1,1,0.0002492616474461611,0.00024982238392253175,0.9999842636183637,0.9999842636176727
a55c5155a2a04c4e9d55,9,17775,128,760,The,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.23538634181022644,-0.19067634642124176,0.04470999538898468,0.04470999538898468,1,1,0,31,33,0.9393939393939394,1,1,0.0011903956194802261,0.0011923604775461241,0.998583984079306,0.9985839840675562
