sample_id,depth,input_token_count,output_token_count,target_token_id,target_decoded_token,worker_trace_mode,verifier_trace_mode,worker_selected_logprob,verifier_selected_logprob,logprob_diff_verifier_minus_worker,abs_logprob_diff,worker_selected_rank,verifier_selected_rank,rank_delta_verifier_minus_worker,common_top_count,union_top_count,topk_jaccard,missing_from_verifier_count,extra_in_verifier_count,common_js_divergence,union_js_divergence,common_prob_cosine,union_prob_cosine
7a613643598c07a5fd54,0,32,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.34502896666526794,-0.825438380241394,-0.4804094135761261,0.4804094135761261,1,1,0,28,36,0.7777777777777778,4,4,0.05238498084876163,0.054312803926883396,0.972401070254598,0.9723853402646097
7a613643598c07a5fd54,1,32,128,8886, Each,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.621045708656311,-2.596280574798584,-0.975234866142273,0.975234866142273,1,4,3,22,42,0.5238095238095238,10,10,0.04749326766693247,0.07914404829459312,0.8806601989861054,0.8777830357310705
7a613643598c07a5fd54,2,32,128,1681, request,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.046241242438554764,-0.0913868173956871,-0.04514557495713234,0.04514557495713234,1,1,0,22,42,0.5238095238095238,10,10,0.008078813224309646,0.012993510490622293,0.9997779467078197,0.9997700609696484
7a613643598c07a5fd54,3,32,128,4990, takes,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.1941745281219482,-1.5769935846328735,-0.3828190565109253,0.3828190565109253,2,1,-1,23,41,0.5609756097560976,9,9,0.06912154473550679,0.09486636449280739,0.899189557329028,0.8957780827736176
7a613643598c07a5fd54,4,32,128,220, ,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.14956454932689667,-0.414767861366272,-0.2652033120393753,0.2652033120393753,1,1,0,22,42,0.5238095238095238,10,10,0.04242728085402257,0.046577172472273935,0.9795695223709969,0.9795543087068882
7a613643598c07a5fd54,5,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.2780414819717407,-1.6090425252914429,-0.33100104331970215,0.33100104331970215,1,2,1,17,47,0.3617021276595745,15,15,0.0059397378030098405,0.006008006835764499,0.9820447626305437,0.9820447521491763
7a613643598c07a5fd54,6,32,128,13,.,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.0004489606071729213,-0.014033567160367966,-0.013584606553195044,0.013584606553195044,1,1,0,20,44,0.45454545454545453,12,12,0.0034817564862082906,0.003771295784682397,0.999985532527647,0.9999854972479247
7a613643598c07a5fd54,7,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.7510665655136108,-0.4759065508842468,0.275160014629364,0.275160014629364,1,1,0,24,40,0.6,8,8,0.013909414302344398,0.014255534159622607,0.9801401222369982,0.9801398978076173
7a613643598c07a5fd54,8,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-0.8254694938659668,-0.5352362394332886,0.2902332544326782,0.2902332544326782,1,1,0,22,42,0.5238095238095238,10,10,0.012489271854060065,0.012523988658789603,0.9821130282923972,0.9821130265573583
7a613643598c07a5fd54,9,32,128,15,0,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.621624231338501,-1.022621989250183,0.5990022420883179,0.5990022420883179,1,1,0,26,38,0.6842105263157895,6,6,0.021170783573887384,0.02118618935447924,0.9137610592114914,0.9137610583593991
7a613643598c07a5fd54,10,32,128,17,2,vllm_decode_generate,vllm_prompt_logprobs_full_prefill,-1.8223000764846802,-1.9645863771438599,-0.1422863006591797,0.1422863006591797,1,3,2,24,40,0.6,8,8,0.03012208141491176,0.03016805658841623,0.8735197144795697,0.8735197078073681
